date,hour,campaign_name,daily_budget,impressions,clicks,spend,orders,revenue,ctr,cvr,cpc,acos,roas
10/26/25,1,Campaign_F,25,2490,37,29.15,0,0,0.0149,0,0.79,,0
10/26/25,1,Campaign_G,5,1596,33,17.23,5,132.09,0.0207,0.1515,0.52,0.13,7.666
10/26/25,1,Campaign_H,10,1112,12,16.75,0,0,0.0108,0,1.4,,0
10/26/25,1,Campaign_I,10,690,6,5.41,1,22.53,0.0087,0.1667,0.9,0.24,4.165
10/26/25,1,Campaign_J,10,1616,23,27.27,1,36.32,0.0142,0.0435,1.19,0.751,1.332
10/26/25,2,Campaign_A,20,281,4,3.15,0,0,0.0142,0,0.79,,0
10/26/25,2,Campaign_B,25,1710,8,11.97,0,0,0.0047,0,1.5,,0
10/26/25,2,Campaign_C,15,1980,35,31.32,2,55.11,0.0177,0.0571,0.89,0.568,1.76
10/26/25,2,Campaign_D,10,1948,43,21.62,2,56.25,0.0221,0.0465,0.5,0.384,2.602
10/26/25,2,Campaign_E,20,1369,0,0,0,0,0,0,0,,
10/26/25,2,Campaign_F,25,1057,28,39.94,3,82.02,0.0265,0.1071,1.43,0.487,2.054
10/26/25,2,Campaign_G,5,2329,44,54.27,2,43.9,0.0189,0.0455,1.23,1.236,0.809
10/26/25,2,Campaign_H,10,546,7,10.33,0,0,0.0128,0,1.48,,0
10/26/25,2,Campaign_I,10,148,2,1.89,0,0,0.0135,0,0.94,,0
10/26/25,2,Campaign_J,10,1109,9,4.72,0,0,0.0081,0,0.52,,0
10/26/25,3,Campaign_A,20,2340,46,65.39,1,32.45,0.0197,0.0217,1.42,2.015,0.496
10/26/25,3,Campaign_B,25,1952,0,0,0,0,0,0,0,,
10/26/25,3,Campaign_C,15,1670,33,22.55,1,36.34,0.0198,0.0303,0.68,0.621,1.612
10/26/25,3,Campaign_D,10,2494,49,64.47,0,0,0.0196,0,1.32,,0
10/26/25,3,Campaign_E,20,1738,11,13.66,1,27.96,0.0063,0.0909,1.24,0.489,2.047
10/26/25,3,Campaign_F,25,0,22,26.9,3,67.65,0,0.1364,1.22,0.398,2.515
10/26/25,3,Campaign_G,5,761,16,14.99,0,0,0.021,0,0.94,,0
10/26/25,3,Campaign_H,10,1787,46,24.3,6,151.08,0.0257,0.1304,0.53,0.161,6.217
10/26/25,3,Campaign_I,10,1663,0,0,0,0,0,0,0,,
10/26/25,3,Campaign_J,10,661,6,6.05,0,0,0.0091,0,1.01,,0
10/26/25,4,Campaign_A,20,145,4,2.31,0,0,0.0276,0,0.58,,0
10/26/25,4,Campaign_B,25,574,0,0,0,0,0,0,0,,
10/26/25,4,Campaign_C,15,71,1,1.17,0,0,0.0141,0,1.17,,0
10/26/25,4,Campaign_D,10,2030,47,43.79,4,155.28,0.0232,0.0851,0.93,0.282,3.546
10/26/25,4,Campaign_E,20,458,6,3.98,0,0,0.0131,0,0.66,,0
10/26/25,4,Campaign_F,25,0,1,1.23,0,0,0,0,1.23,,0
10/26/25,4,Campaign_G,5,682,17,22.67,2,58.82,0.0249,0.1176,1.33,0.385,2.595
10/26/25,4,Campaign_H,10,570,5,3.67,0,0,0.0088,0,0.73,,0
10/26/25,4,Campaign_I,10,165,4,2.25,0,0,0.0242,0,0.56,,0
10/26/25,4,Campaign_J,10,98,1,1,0,0,0.0102,0,1,,0
10/26/25,5,Campaign_A,20,2290,40,54.1,4,158.04,0.0175,0.1,1.35,0.342,2.921
10/26/25,5,Campaign_B,25,1215,14,17.73,1,23.51,0.0115,0.0714,1.27,0.754,1.326
10/26/25,5,Campaign_C,15,1703,27,26.97,3,92.3,0.0159,0.1111,1,0.292,3.422
10/26/25,5,Campaign_D,10,668,0,0,0,0,0,0,0,,
10/26/25,5,Campaign_E,20,2006,10,14.97,1,39.1,0.005,0.1,1.5,0.383,2.612
10/26/25,5,Campaign_F,25,2046,49,31.84,3,73.68,0.0239,0.0612,0.65,0.432,2.314
10/26/25,5,Campaign_G,5,1477,12,17.83,0,0,0.0081,0,1.49,,0
10/26/25,5,Campaign_H,10,2058,12,11.04,0,0,0.0058,0,0.92,,0
10/26/25,5,Campaign_I,10,1251,6,4.62,0,0,0.0048,0,0.77,,0
10/26/25,5,Campaign_J,10,1724,33,26.72,2,75.86,0.0191,0.0606,0.81,0.352,2.839
10/26/25,6,Campaign_A,20,1406,32,39.65,0,0,0.0228,0,1.24,,0
10/26/25,6,Campaign_B,25,87,2,2.8,0,0,0.023,0,1.4,,0
10/26/25,6,Campaign_C,15,1501,11,16.1,0,0,0.0073,0,1.46,,0
10/26/25,6,Campaign_D,10,2347,28,38.45,1,33,0.0119,0.0357,1.37,1.165,0.858
10/26/25,6,Campaign_E,20,2036,18,10.99,1,20.71,0.0088,0.0556,0.61,0.531,1.884
10/26/25,6,Campaign_F,25,1892,13,8.86,0,0,0.0069,0,0.68,,0
10/26/25,6,Campaign_G,5,2429,23,24.28,0,0,0.0095,0,1.06,,0
10/26/25,6,Campaign_H,10,258,4,5.89,0,0,0.0155,0,1.47,,0
10/26/25,6,Campaign_I,10,186,0,0,0,0,0,0,0,,
10/26/25,6,Campaign_J,10,2455,29,35.17,2,50.09,0.0118,0.069,1.21,0.702,1.424
10/26/25,7,Campaign_A,20,2104,35,23.2,5,166.14,0.0166,0.1429,0.66,0.14,7.161
10/26/25,7,Campaign_B,25,1478,0,0,0,0,0,0,0,,
10/26/25,7,Campaign_C,15,1539,22,13.09,2,63.08,0.0143,0.0909,0.59,0.208,4.819
10/26/25,7,Campaign_D,10,430,4,4.94,0,0,0.0093,0,1.23,,0
10/26/25,7,Campaign_E,20,1255,18,15.73,0,0,0.0143,0,0.87,,0
10/26/25,7,Campaign_F,25,2028,0,0,0,0,0,0,0,,
10/26/25,7,Campaign_G,5,2345,0,0,0,0,0,0,0,,
10/26/25,7,Campaign_H,10,26,0,0,0,0,0,0,0,,
10/26/25,7,Campaign_I,10,1992,42,43.77,6,173.78,0.0211,0.1429,1.04,0.252,3.97
10/26/25,7,Campaign_J,10,2024,58,40.52,10,253.6,0.0287,0.1724,0.7,0.16,6.259
10/26/25,8,Campaign_A,20,2259,23,13.94,0,0,0.0102,0,0.61,,0
10/26/25,8,Campaign_B,25,2110,17,17.64,0,0,0.0081,0,1.04,,0
10/26/25,8,Campaign_C,15,1694,0,0,0,0,0,0,0,,
10/26/25,8,Campaign_D,10,1216,16,14.69,2,46.19,0.0132,0.125,0.92,0.318,3.144
10/26/25,8,Campaign_E,20,1515,26,25.69,0,0,0.0172,0,0.99,,0
10/26/25,8,Campaign_F,25,820,12,10.73,1,30.23,0.0146,0.0833,0.89,0.355,2.817
10/26/25,8,Campaign_G,5,384,10,11.36,1,26.91,0.026,0.1,1.14,0.422,2.369
10/26/25,8,Campaign_H,10,1945,23,16.59,0,0,0.0118,0,0.72,,0
10/26/25,8,Campaign_I,10,1151,33,47.75,5,135.81,0.0287,0.1515,1.45,0.352,2.844
10/26/25,8,Campaign_J,10,1303,20,20.72,1,21.82,0.0153,0.05,1.04,0.95,1.053
10/26/25,9,Campaign_A,20,2297,23,16.74,1,28.98,0.01,0.0435,0.73,0.578,1.731
10/26/25,9,Campaign_B,25,1907,19,17.74,0,0,0.01,0,0.93,,0
10/26/25,9,Campaign_C,15,263,0,0,0,0,0,0,0,,
10/26/25,9,Campaign_D,10,534,0,0,0,0,0,0,0,,
10/26/25,9,Campaign_E,20,174,3,2.48,0,0,0.0172,0,0.83,,0
10/26/25,9,Campaign_F,25,0,0,0,0,0,0,0,0,,
10/26/25,9,Campaign_G,5,332,9,10.68,1,26.19,0.0271,0.1111,1.19,0.408,2.452
10/26/25,9,Campaign_H,10,550,5,3.82,0,0,0.0091,0,0.76,,0
10/26/25,9,Campaign_I,10,1097,5,7.07,0,0,0.0046,0,1.41,,0
10/26/25,9,Campaign_J,10,2149,23,28.61,0,0,0.0107,0,1.24,,0
10/26/25,10,Campaign_A,20,2411,29,40.28,3,101.49,0.012,0.1034,1.39,0.397,2.52
10/26/25,10,Campaign_B,25,1188,32,38.42,5,183.22,0.0269,0.1562,1.2,0.21,4.769
10/26/25,10,Campaign_C,15,818,12,9.41,0,0,0.0147,0,0.78,,0
10/26/25,10,Campaign_D,10,199,5,3.91,0,0,0.0251,0,0.78,,0
10/26/25,10,Campaign_E,20,1036,20,18.64,0,0,0.0193,0,0.93,,0
10/26/25,10,Campaign_F,25,1138,6,5.88,0,0,0.0053,0,0.98,,0
10/26/25,10,Campaign_G,5,2000,18,13.15,1,29.84,0.009,0.0556,0.73,0.441,2.269
10/26/25,10,Campaign_H,10,558,4,3,0,0,0.0072,0,0.75,,0
10/26/25,10,Campaign_I,10,1620,24,18.32,2,77.91,0.0148,0.0833,0.76,0.235,4.253
10/26/25,10,Campaign_J,10,857,6,5.11,0,0,0.007,0,0.85,,0
10/26/25,11,Campaign_A,20,540,10,12.32,0,0,0.0185,0,1.23,,0
10/26/25,11,Campaign_B,25,863,11,12.4,0,0,0.0127,0,1.13,,0
10/26/25,11,Campaign_C,15,1536,13,10.91,0,0,0.0085,0,0.84,,0
10/26/25,11,Campaign_D,10,2421,53,67.2,0,0,0.0219,0,1.27,,0
10/26/25,11,Campaign_E,20,591,0,0,0,0,0,0,0,,
10/26/25,11,Campaign_F,25,1568,35,37.7,1,39.86,0.0223,0.0286,1.08,0.946,1.057
10/26/25,11,Campaign_G,5,1903,55,50.42,6,221.03,0.0289,0.1091,0.92,0.228,4.384
10/26/25,11,Campaign_H,10,1332,18,18.21,0,0,0.0135,0,1.01,,0
10/26/25,11,Campaign_I,10,372,9,7.19,0,0,0.0242,0,0.8,,0
10/26/25,11,Campaign_J,10,1635,38,35.68,0,0,0.0232,0,0.94,,0
10/26/25,12,Campaign_A,20,1060,19,26.99,3,85.2,0.0179,0.1579,1.42,0.317,3.157
10/26/25,12,Campaign_B,25,1755,13,17.36,1,34.47,0.0074,0.0769,1.34,0.504,1.986
10/26/25,12,Campaign_C,15,839,16,22.67,0,0,0.0191,0,1.42,,0
10/26/25,12,Campaign_D,10,686,5,3.27,0,0,0.0073,0,0.65,,0
10/26/25,12,Campaign_E,20,0,6,4.92,0,0,0,0,0.82,,0
10/26/25,12,Campaign_F,25,1240,0,0,0,0,0,0,0,,
10/26/25,12,Campaign_G,5,417,3,3.3,0,0,0.0072,0,1.1,,0
10/26/25,12,Campaign_H,10,2068,59,75.55,7,227.75,0.0285,0.1186,1.28,0.332,3.015
10/26/25,12,Campaign_I,10,1308,27,33.27,4,97.25,0.0206,0.1481,1.23,0.342,2.923
10/26/25,12,Campaign_J,10,103,0,0,0,0,0,0,0,,
10/26/25,13,Campaign_A,20,0,39,43.49,2,63.77,0,0.0513,1.12,0.682,1.466
10/26/25,13,Campaign_B,25,653,0,0,0,0,0,0,0,,
10/26/25,13,Campaign_C,15,1931,29,20.48,0,0,0.015,0,0.71,,0
10/26/25,13,Campaign_D,10,1203,8,6.51,0,0,0.0067,0,0.81,,0
10/26/25,13,Campaign_E,20,342,4,5.72,0,0,0.0117,0,1.43,,0
10/26/25,13,Campaign_F,25,2390,12,9.87,1,32.18,0.005,0.0833,0.82,0.307,3.26
10/26/25,13,Campaign_G,5,763,7,10.18,1,30.63,0.0092,0.1429,1.45,0.332,3.009
10/26/25,13,Campaign_H,10,2197,0,0,0,0,0,0,0,,
10/26/25,13,Campaign_I,10,2368,35,41.78,4,109.8,0.0148,0.1143,1.19,0.381,2.628
10/26/25,13,Campaign_J,10,2220,52,54.78,0,0,0.0234,0,1.05,,0
10/26/25,14,Campaign_A,20,1613,41,39.3,5,155.87,0.0254,0.122,0.96,0.252,3.966
10/26/25,14,Campaign_B,25,1947,24,35.47,0,0,0.0123,0,1.48,,0
10/26/25,14,Campaign_C,15,1081,0,0,0,0,0,0,0,,
10/26/25,14,Campaign_D,10,2416,38,30.44,3,94.77,0.0157,0.0789,0.8,0.321,3.113
10/26/25,14,Campaign_E,20,1637,46,65.07,0,0,0.0281,0,1.41,,0
10/26/25,14,Campaign_F,25,0,11,12.75,1,29.7,0,0.0909,1.16,0.429,2.329
10/26/25,14,Campaign_G,5,595,4,5.23,0,0,0.0067,0,1.31,,0
10/26/25,14,Campaign_H,10,947,21,20.04,0,0,0.0222,0,0.95,,0
10/26/25,14,Campaign_I,10,908,18,16.74,1,33.28,0.0198,0.0556,0.93,0.503,1.988
10/26/25,14,Campaign_J,10,1049,18,25.7,0,0,0.0172,0,1.43,,0
10/26/25,15,Campaign_A,20,1654,20,24.22,2,77.77,0.0121,0.1,1.21,0.311,3.211
10/26/25,15,Campaign_B,25,703,16,21.19,2,54.59,0.0228,0.125,1.32,0.388,2.576
10/26/25,15,Campaign_C,15,446,12,12.21,1,35.68,0.0269,0.0833,1.02,0.342,2.922
10/26/25,15,Campaign_D,10,2198,13,16.2,1,28.82,0.0059,0.0769,1.25,0.562,1.779
10/26/25,15,Campaign_E,20,1004,8,5.81,0,0,0.008,0,0.73,,0
10/26/25,15,Campaign_F,25,2407,42,24.62,3,94.58,0.0174,0.0714,0.59,0.26,3.842
10/26/25,15,Campaign_G,5,1947,0,0,0,0,0,0,0,,
10/26/25,15,Campaign_H,10,1999,0,0,0,0,0,0,0,,
10/26/25,15,Campaign_I,10,1656,37,38.48,2,59.03,0.0223,0.0541,1.04,0.652,1.534
10/26/25,15,Campaign_J,10,2109,31,23.27,2,75.21,0.0147,0.0645,0.75,0.309,3.232
10/26/25,16,Campaign_A,20,159,2,2.2,0,0,0.0126,0,1.1,,0
10/26/25,16,Campaign_B,25,132,2,2.17,0,0,0.0152,0,1.09,,0
10/26/25,16,Campaign_C,15,1050,21,30.69,2,56.44,0.02,0.0952,1.46,0.544,1.839
10/26/25,16,Campaign_D,10,1469,22,22.96,1,29.92,0.015,0.0455,1.04,0.767,1.303
10/26/25,16,Campaign_E,20,1196,15,12.27,1,22.16,0.0125,0.0667,0.82,0.554,1.806
10/26/25,16,Campaign_F,25,274,3,2.33,0,0,0.0109,0,0.78,,0
10/26/25,16,Campaign_G,5,0,17,9.79,1,24.64,0,0.0588,0.58,0.397,2.517
10/26/25,16,Campaign_H,10,0,0,0,0,0,0,0,0,,
10/26/25,16,Campaign_I,10,1608,0,0,0,0,0,0,0,,
10/26/25,16,Campaign_J,10,1057,17,13.78,2,58.79,0.0161,0.1176,0.81,0.234,4.266
10/26/25,17,Campaign_A,20,521,13,16.1,1,31.41,0.025,0.0769,1.24,0.513,1.951
10/26/25,17,Campaign_B,25,2398,0,0,0,0,0,0,0,,
10/26/25,17,Campaign_C,15,717,0,0,0,0,0,0,0,,
10/26/25,17,Campaign_D,10,1109,27,38.93,0,0,0.0243,0,1.44,,0
10/26/25,17,Campaign_E,20,354,7,6.66,1,32.69,0.0198,0.1429,0.95,0.204,4.908
10/26/25,17,Campaign_F,25,2402,35,33.3,3,86.9,0.0146,0.0857,0.95,0.383,2.61
10/26/25,17,Campaign_G,5,730,17,24.27,2,54.69,0.0233,0.1176,1.43,0.444,2.253
10/26/25,17,Campaign_H,10,133,2,1.83,0,0,0.015,0,0.91,,0
10/26/25,17,Campaign_I,10,2389,53,74.99,5,119.94,0.0222,0.0943,1.41,0.625,1.599
10/26/25,17,Campaign_J,10,1851,38,48.29,2,46.76,0.0205,0.0526,1.27,1.033,0.968
10/26/25,18,Campaign_A,20,359,2,2.37,0,0,0.0056,0,1.19,,0
10/26/25,18,Campaign_B,25,1711,0,0,0,0,0,0,0,,
10/26/25,18,Campaign_C,15,1945,42,24.22,7,230.25,0.0216,0.1667,0.58,0.105,9.507
10/26/25,18,Campaign_D,10,2320,0,0,0,0,0,0,0,,
10/26/25,18,Campaign_E,20,356,0,0,0,0,0,0,0,,
10/26/25,18,Campaign_F,25,35,0,0,0,0,0,0,0,,
10/26/25,18,Campaign_G,5,113,2,2.13,0,0,0.0177,0,1.07,,0
10/26/25,18,Campaign_H,10,0,0,0,0,0,0,0,0,,
10/26/25,18,Campaign_I,10,1440,25,31.2,0,0,0.0174,0,1.25,,0
10/26/25,18,Campaign_J,10,281,4,3.07,0,0,0.0142,0,0.77,,0
10/26/25,19,Campaign_A,20,809,0,0,0,0,0,0,0,,
10/26/25,19,Campaign_B,25,1360,39,43.53,6,175.48,0.0287,0.1538,1.12,0.248,4.031
10/26/25,19,Campaign_C,15,1141,32,26.81,4,141.26,0.028,0.125,0.84,0.19,5.269
10/26/25,19,Campaign_D,10,1882,43,48.71,3,87.66,0.0228,0.0698,1.13,0.556,1.8
10/26/25,19,Campaign_E,20,2012,54,40.56,8,211.95,0.0268,0.1481,0.75,0.191,5.226
10/26/25,19,Campaign_F,25,245,0,0,0,0,0,0,0,,
10/26/25,19,Campaign_G,5,1881,13,8.61,1,30.4,0.0069,0.0769,0.66,0.283,3.531
10/26/25,19,Campaign_H,10,1746,32,18.22,4,99.62,0.0183,0.125,0.57,0.183,5.468
10/26/25,19,Campaign_I,10,2153,42,23.1,1,24.93,0.0195,0.0238,0.55,0.927,1.079
10/26/25,19,Campaign_J,10,0,0,0,0,0,0,0,0,,
10/26/25,20,Campaign_A,20,114,1,1.03,0,0,0.0088,0,1.03,,0
10/26/25,20,Campaign_B,25,1673,0,0,0,0,0,0,0,,
10/26/25,20,Campaign_C,15,1886,20,10.16,0,0,0.0106,0,0.51,,0
10/26/25,20,Campaign_D,10,1904,15,10.21,0,0,0.0079,0,0.68,,0
10/26/25,20,Campaign_E,20,2397,25,25.21,0,0,0.0104,0,1.01,,0
10/26/25,20,Campaign_F,25,1043,0,0,0,0,0,0,0,,
10/26/25,20,Campaign_G,5,1500,31,41.36,0,0,0.0207,0,1.33,,0
10/26/25,20,Campaign_H,10,1990,40,21.21,4,124.7,0.0201,0.1,0.53,0.17,5.879
10/26/25,20,Campaign_I,10,1299,33,39.64,2,51.85,0.0254,0.0606,1.2,0.765,1.308
10/26/25,20,Campaign_J,10,1828,40,38.25,5,106.95,0.0219,0.125,0.96,0.358,2.796
10/26/25,21,Campaign_A,20,2429,0,0,0,0,0,0,0,,
10/26/25,21,Campaign_B,25,2201,18,24.98,1,27.1,0.0082,0.0556,1.39,0.922,1.085
10/26/25,21,Campaign_C,15,252,2,2.33,0,0,0.0079,0,1.16,,0
10/26/25,21,Campaign_D,10,960,15,18.23,1,36.71,0.0156,0.0667,1.22,0.497,2.014
10/26/25,21,Campaign_E,20,15,0,0,0,0,0,0,0,,
10/26/25,21,Campaign_F,25,1253,24,13.87,3,100.26,0.0192,0.125,0.58,0.138,7.229
10/26/25,21,Campaign_G,5,475,9,10.11,0,0,0.0189,0,1.12,,0
10/26/25,21,Campaign_H,10,1222,19,15.13,1,36.64,0.0155,0.0526,0.8,0.413,2.422
10/26/25,21,Campaign_I,10,1789,29,42.22,3,104.16,0.0162,0.1034,1.46,0.405,2.467
10/26/25,21,Campaign_J,10,11,0,0,0,0,0,0,0,,
10/26/25,22,Campaign_A,20,2125,42,43.87,1,33.96,0.0198,0.0238,1.04,1.292,0.774
10/26/25,22,Campaign_B,25,2256,23,17.85,1,29.81,0.0102,0.0435,0.78,0.599,1.67
10/26/25,22,Campaign_C,15,558,15,14.41,0,0,0.0269,0,0.96,,0
10/26/25,22,Campaign_D,10,1592,36,26.19,1,32.08,0.0226,0.0278,0.73,0.816,1.225
10/26/25,22,Campaign_E,20,589,0,0,0,0,0,0,0,,
10/26/25,22,Campaign_F,25,1187,16,13.35,0,0,0.0135,0,0.83,,0
10/26/25,22,Campaign_G,5,1109,18,21.67,1,38.65,0.0162,0.0556,1.2,0.561,1.784
10/26/25,22,Campaign_H,10,516,0,0,0,0,0,0,0,,
10/26/25,22,Campaign_I,10,132,3,3.25,0,0,0.0227,0,1.08,,0
10/26/25,22,Campaign_J,10,1497,30,39.74,1,21.23,0.02,0.0333,1.32,1.872,0.534
10/26/25,23,Campaign_A,20,683,9,11.19,0,0,0.0132,0,1.24,,0
10/26/25,23,Campaign_B,25,2233,64,32.91,0,0,0.0287,0,0.51,,0
10/26/25,23,Campaign_C,15,1595,15,19.37,0,0,0.0094,0,1.29,,0
10/26/25,23,Campaign_D,10,848,19,10.72,0,0,0.0224,0,0.56,,0
10/26/25,23,Campaign_E,20,618,0,0,0,0,0,0,0,,
10/26/25,23,Campaign_F,25,1313,22,11.5,1,37.18,0.0168,0.0455,0.52,0.309,3.233
10/26/25,23,Campaign_G,5,1068,11,16.31,1,38.77,0.0103,0.0909,1.48,0.421,2.377
10/26/25,23,Campaign_H,10,632,17,16.51,1,31.25,0.0269,0.0588,0.97,0.528,1.893
10/26/25,23,Campaign_I,10,0,15,13.28,0,0,0,0,0.89,,0
10/26/25,23,Campaign_J,10,1345,10,6.99,0,0,0.0074,0,0.7,,0
10/27/25,0,Campaign_A,20,2225,55,32.64,2,56.65,0.0247,0.0364,0.59,0.576,1.736
10/27/25,0,Campaign_B,25,34,0,0,0,0,0,0,0,,
10/27/25,0,Campaign_C,15,2123,23,24.44,1,32.83,0.0108,0.0435,1.06,0.744,1.343
10/27/25,0,Campaign_D,10,1857,21,18.04,1,21.13,0.0113,0.0476,0.86,0.854,1.171
10/27/25,0,Campaign_E,20,43,0,0,0,0,0,0,0,,
10/27/25,0,Campaign_F,25,453,10,8.98,1,21.38,0.0221,0.1,0.9,0.42,2.381
10/27/25,0,Campaign_G,5,1094,18,10.34,0,0,0.0165,0,0.57,,0
10/27/25,0,Campaign_H,10,973,0,0,0,0,0,0,0,,
10/27/25,0,Campaign_I,10,546,8,7.42,0,0,0.0147,0,0.93,,0
10/27/25,0,Campaign_J,10,746,11,11.07,1,30.04,0.0147,0.0909,1.01,0.369,2.714
10/27/25,1,Campaign_A,20,1487,7,7.38,0,0,0.0047,0,1.05,,0
10/27/25,1,Campaign_B,25,912,10,9.99,0,0,0.011,0,1,,0
10/27/25,1,Campaign_C,15,394,0,0,0,0,0,0,0,,
10/27/25,1,Campaign_D,10,2031,0,0,0,0,0,0,0,,
10/27/25,1,Campaign_E,20,1623,30,28.73,4,105.09,0.0185,0.1333,0.96,0.273,3.658
10/27/25,1,Campaign_F,25,1764,41,21.25,5,100.93,0.0232,0.122,0.52,0.211,4.75
10/27/25,1,Campaign_G,5,1227,32,38.01,2,41.44,0.0261,0.0625,1.19,0.917,1.09
10/27/25,1,Campaign_H,10,331,0,0,0,0,0,0,0,,
10/27/25,1,Campaign_I,10,2498,26,38.78,0,0,0.0104,0,1.49,,0
10/27/25,1,Campaign_J,10,1224,6,7.39,0,0,0.0049,0,1.23,,0
10/27/25,2,Campaign_A,20,915,10,7.71,0,0,0.0109,0,0.77,,0
10/27/25,2,Campaign_B,25,1170,21,11.23,0,0,0.0179,0,0.53,,0
10/27/25,2,Campaign_C,15,392,8,10.15,0,0,0.0204,0,1.27,,0
10/27/25,2,Campaign_D,10,1050,0,0,0,0,0,0,0,,
10/27/25,2,Campaign_E,20,1363,0,0,0,0,0,0,0,,
10/27/25,2,Campaign_F,25,1565,35,28.96,0,0,0.0224,0,0.83,,0
10/27/25,2,Campaign_G,5,1869,45,36.24,3,75.39,0.0241,0.0667,0.81,0.481,2.08
10/27/25,2,Campaign_H,10,1521,0,0,0,0,0,0,0,,
10/27/25,2,Campaign_I,10,1607,11,13.91,0,0,0.0068,0,1.26,,0
10/27/25,2,Campaign_J,10,89,1,1.25,0,0,0.0112,0,1.25,,0
10/27/25,3,Campaign_A,20,1465,26,23.64,1,39.91,0.0177,0.0385,0.91,0.592,1.688
10/27/25,3,Campaign_B,25,611,3,3.69,0,0,0.0049,0,1.23,,0
10/27/25,3,Campaign_C,15,1641,0,0,0,0,0,0,0,,
10/27/25,3,Campaign_D,10,1896,26,29.79,0,0,0.0137,0,1.15,,0
10/27/25,3,Campaign_E,20,1070,30,25.08,0,0,0.028,0,0.84,,0
10/27/25,3,Campaign_F,25,2020,52,67.91,1,28.56,0.0257,0.0192,1.31,2.378,0.421
10/27/25,3,Campaign_G,5,1543,9,6.35,1,23.44,0.0058,0.1111,0.71,0.271,3.691
10/27/25,3,Campaign_H,10,2043,0,0,0,0,0,0,0,,
10/27/25,3,Campaign_I,10,1824,42,44.63,2,68.57,0.023,0.0476,1.06,0.651,1.536
10/27/25,3,Campaign_J,10,2188,59,46.96,2,72.47,0.027,0.0339,0.8,0.648,1.543
10/27/25,4,Campaign_A,20,2331,55,59.03,8,278.84,0.0236,0.1455,1.07,0.212,4.724
10/27/25,4,Campaign_B,25,1198,20,16.87,3,97.83,0.0167,0.15,0.84,0.172,5.799
10/27/25,4,Campaign_C,15,829,4,2.39,0,0,0.0048,0,0.6,,0
10/27/25,4,Campaign_D,10,107,0,0,0,0,0,0,0,,
10/27/25,4,Campaign_E,20,2252,60,61.91,0,0,0.0266,0,1.03,,0
10/27/25,4,Campaign_F,25,2401,72,95.27,0,0,0.03,0,1.32,,0
10/27/25,4,Campaign_G,5,1745,8,7.78,1,34.98,0.0046,0.125,0.97,0.222,4.496
10/27/25,4,Campaign_H,10,1360,0,0,0,0,0,0,0,,
10/27/25,4,Campaign_I,10,2316,28,21.55,2,60.5,0.0121,0.0714,0.77,0.356,2.807
10/27/25,4,Campaign_J,10,1433,26,24.51,3,108.1,0.0181,0.1154,0.94,0.227,4.41
10/27/25,5,Campaign_A,20,2344,25,24.61,2,62.62,0.0107,0.08,0.98,0.393,2.544
10/27/25,5,Campaign_B,25,1516,30,25.1,4,154.6,0.0198,0.1333,0.84,0.162,6.159
10/27/25,5,Campaign_C,15,2246,21,30.46,1,32.07,0.0093,0.0476,1.45,0.95,1.053
10/27/25,5,Campaign_D,10,347,5,3.6,0,0,0.0144,0,0.72,,0
10/27/25,5,Campaign_E,20,1126,18,23.74,0,0,0.016,0,1.32,,0
10/27/25,5,Campaign_F,25,2000,17,12.75,2,47.2,0.0085,0.1176,0.75,0.27,3.702
10/27/25,5,Campaign_G,5,1037,24,34.54,0,0,0.0231,0,1.44,,0
10/27/25,5,Campaign_H,10,0,23,25.87,2,57.17,0,0.087,1.12,0.453,2.21
10/27/25,5,Campaign_I,10,0,13,18.32,0,0,0,0,1.41,,0
10/27/25,5,Campaign_J,10,289,1,1.08,0,0,0.0035,0,1.08,,0
10/27/25,6,Campaign_A,20,831,16,11.33,2,74.67,0.0193,0.125,0.71,0.152,6.59
10/27/25,6,Campaign_B,25,2236,0,0,0,0,0,0,0,,
10/27/25,6,Campaign_C,15,1886,45,22.54,8,289.59,0.0239,0.1778,0.5,0.078,12.848
10/27/25,6,Campaign_D,10,2226,61,59.6,8,244.28,0.0274,0.1311,0.98,0.244,4.099
10/27/25,6,Campaign_E,20,1880,0,0,0,0,0,0,0,,
10/27/25,6,Campaign_F,25,1676,18,25.2,3,71.53,0.0107,0.1667,1.4,0.352,2.838
10/27/25,6,Campaign_G,5,2061,0,0,0,0,0,0,0,,
10/27/25,6,Campaign_H,10,794,15,7.82,2,70.68,0.0189,0.1333,0.52,0.111,9.038
10/27/25,6,Campaign_I,10,901,20,14.54,1,27.44,0.0222,0.05,0.73,0.53,1.887
10/27/25,6,Campaign_J,10,1992,58,44.4,4,122.58,0.0291,0.069,0.77,0.362,2.761
10/27/25,7,Campaign_A,20,1351,39,28.18,4,105.57,0.0289,0.1026,0.72,0.267,3.746
10/27/25,7,Campaign_B,25,557,0,0,0,0,0,0,0,,
10/27/25,7,Campaign_C,15,1656,12,13.35,0,0,0.0072,0,1.11,,0
10/27/25,7,Campaign_D,10,1447,7,8,0,0,0.0048,0,1.14,,0
10/27/25,7,Campaign_E,20,0,4,4.58,0,0,0,0,1.15,,0
10/27/25,7,Campaign_F,25,0,0,0,0,0,0,0,0,,
10/27/25,7,Campaign_G,5,925,23,18.57,3,112.07,0.0249,0.1304,0.81,0.166,6.035
10/27/25,7,Campaign_H,10,908,18,18.35,1,37.77,0.0198,0.0556,1.02,0.486,2.058
